data,reparto_id,shift_code,coverage_code
2024-09-06,REP3,N,S
2024-09-06,REP3,P,S
2024-09-06,REP5,M,S
2024-09-06,REP5,N,S
2024-09-06,REP5,P,S
2024-09-07,ADT,G,s
2024-09-07,REP0,G,S
2024-09-07,REP0,N,S
2024-09-07,REP0,P,S
2024-09-07,REP2,M,S
2024-09-07,REP2,N,S
2024-09-07,REP2,P,S
2024-09-07,REP3,M,S
2024-09-07,REP3,N,S
2024-09-07,REP3,P,S
2024-09-07,REP5,M,S
2024-09-07,REP5,N,S
2024-09-07,REP5,P,S
2024-09-08,REP0,G,S
2024-09-08,REP0,N,S
2024-09-08,REP0,P,S
2024-09-08,REP2,M,S
2024-09-08,REP2,N,S
2024-09-08,REP2,P,S
2024-09-08,REP3,M,S
2024-09-08,REP3,N,S
2024-09-08,REP3,P,S
2024-09-08,REP5,M,S
2024-09-08,REP5,N,S
2024-09-08,REP5,P,S
2024-09-09,ADT,G,p
2024-09-09,REP0,G,S
2024-09-09,REP0,N,S
2024-09-09,REP0,P,S
2024-09-09,REP2,M,S
2024-09-09,REP2,N,S
2024-09-09,REP2,P,S
2024-09-09,REP3,M,S
2024-09-09,REP3,N,S
2024-09-09,REP3,P,S
2024-09-09,REP5,M,S
2024-09-09,REP5,N,S
2024-09-09,REP5,P,S
2024-09-10,ADT,G,p
2024-09-10,REP0,G,S
2024-09-10,REP0,N,S
2024-09-10,REP0,P,S
2024-09-10,REP2,M,S
2024-09-10,REP2,N,S
2024-09-10,REP2,P,S
2024-09-10,REP3,M,S
2024-09-10,REP3,N,S
2024-09-10,REP3,P,S
2024-09-10,REP5,M,S
2024-09-10,REP5,N,S
2024-09-10,REP5,P,S
2024-09-11,ADT,G,p
2024-09-11,REP0,G,S
2024-09-11,REP0,N,S
2024-09-11,REP0,P,S
2024-09-11,REP2,M,S
2024-09-11,REP2,N,S
2024-09-11,REP2,P,S
2024-09-11,REP3,M,S
2024-09-11,REP3,N,S
2024-09-11,REP3,P,S
2024-09-11,REP5,M,S
2024-09-11,REP5,N,S
2024-09-11,REP5,P,S
2024-09-12,ADT,G,p
2024-09-12,REP0,G,S
2024-09-12,REP0,N,S
2024-09-12,REP0,P,S
2024-09-12,REP2,M,S
2024-09-12,REP2,N,S
2024-09-12,REP2,P,S
2024-09-12,REP3,M,S
2024-09-12,REP3,N,S
2024-09-12,REP3,P,S
2024-09-12,REP5,M,S
2024-09-12,REP5,N,S
2024-09-12,REP5,P,S
2024-09-13,ADT,G,p
2024-09-13,REP0,G,S
2024-09-13,REP0,N,S
2024-09-13,REP0,P,S
2024-09-13,REP2,M,S
2024-09-13,REP2,N,S
2024-09-13,REP2,P,S
2024-09-13,REP3,M,S
2024-09-13,REP3,N,S
2024-09-13,REP3,P,S
2024-09-13,REP5,M,S
2024-09-13,REP5,N,S
2024-09-13,REP5,P,S
2024-09-14,ADT,G,s
2024-09-14,REP0,G,S
2024-09-14,REP0,N,S
2024-09-14,REP0,P,S
2024-09-14,REP2,M,S
2024-09-14,REP2,N,S
2024-09-14,REP2,P,S
2024-09-14,REP3,M,S
2024-09-14,REP3,N,S
2024-09-14,REP3,P,S
2024-09-14,REP5,M,S
2024-09-14,REP5,N,S
2024-09-14,REP5,P,S
2024-09-15,REP0,G,S
2024-09-15,REP0,N,S
2024-09-15,REP0,P,S
2024-09-15,REP2,M,S
2024-09-15,REP2,N,S
2024-09-15,REP2,P,S
2024-09-15,REP3,M,S
2024-09-15,REP3,N,S
2024-09-15,REP3,P,S
2024-09-15,REP5,M,S
2024-09-15,REP5,N,S
2024-09-15,REP5,P,S
2024-09-16,ADT,G,p
2024-09-16,REP0,G,S
2024-09-16,REP0,N,S
2024-09-16,REP0,P,S
2024-09-16,REP2,M,S
2024-09-16,REP2,N,S
2024-09-16,REP2,P,S
2024-09-16,REP3,M,S
2024-09-16,REP3,N,S
2024-09-16,REP3,P,S
2024-09-16,REP5,M,S
2024-09-16,REP5,N,S
2024-09-16,REP5,P,S
2024-09-17,ADT,G,p
2024-09-17,REP0,G,S
2024-09-17,REP0,N,S
2024-09-17,REP0,P,S
2024-09-17,REP2,M,S
2024-09-17,REP2,N,S
2024-09-17,REP2,P,S
2024-09-17,REP3,M,S
2024-09-17,REP3,N,S
2024-09-17,REP3,P,S
2024-09-17,REP5,M,S
2024-09-17,REP5,N,S
2024-09-17,REP5,P,S
2024-09-18,ADT,G,p
2024-09-18,REP0,G,S
2024-09-18,REP0,N,S
2024-09-18,REP0,P,S
2024-09-18,REP2,M,S
2024-09-18,REP2,N,S
2024-09-18,REP2,P,S
2024-09-18,REP3,M,S
2024-09-18,REP3,N,S
2024-09-18,REP3,P,S
2024-09-18,REP5,M,S
2024-09-18,REP5,N,S
2024-09-18,REP5,P,S
2024-09-19,ADT,G,p
2024-09-19,REP0,G,S
2024-09-19,REP0,N,S
2024-09-19,REP0,P,S
2024-09-19,REP2,M,S
2024-09-19,REP2,N,S
2024-09-19,REP2,P,S
2024-09-19,REP3,M,S
2024-09-19,REP3,N,S
2024-09-19,REP3,P,S
2024-09-19,REP5,M,S
2024-09-19,REP5,N,S
2024-09-19,REP5,P,S
2024-09-20,ADT,G,p
2024-09-20,REP0,G,S
2024-09-20,REP0,N,S
2024-09-20,REP0,P,S
2024-09-20,REP2,M,S
2024-09-20,REP2,N,S
2024-09-20,REP2,P,S
2024-09-20,REP3,M,S
2024-09-20,REP3,N,S
2024-09-20,REP3,P,S
2024-09-20,REP5,M,S
2024-09-20,REP5,N,S
2024-09-20,REP5,P,S
2024-09-21,ADT,G,s
2024-09-21,REP0,G,S
2024-09-21,REP0,N,S
2024-09-21,REP0,P,S
2024-09-21,REP2,M,S
2024-09-21,REP2,N,S
2024-09-21,REP2,P,S
2024-09-21,REP3,M,S
2024-09-21,REP3,N,S
2024-09-21,REP3,P,S
2024-09-21,REP5,M,S
2024-09-21,REP5,N,S
2024-09-21,REP5,P,S
2024-09-22,REP0,G,S
2024-09-22,REP0,N,S
2024-09-22,REP0,P,S
2024-09-22,REP2,M,S
2024-09-22,REP2,N,S
2024-09-22,REP2,P,S
2024-09-22,REP3,M,S
2024-09-22,REP3,N,S
2024-09-22,REP3,P,S
2024-09-22,REP5,M,S
2024-09-22,REP5,N,S
2024-09-22,REP5,P,S
2024-09-23,ADT,G,p
2024-09-23,REP0,G,S
2024-09-23,REP0,N,S
2024-09-23,REP0,P,S
2024-09-23,REP2,M,S
2024-09-23,REP2,N,S
2024-09-23,REP2,P,S
2024-09-23,REP3,M,S
2024-09-23,REP3,N,S
2024-09-23,REP3,P,S
2024-09-23,REP5,M,S
2024-09-23,REP5,N,S
2024-09-23,REP5,P,S
2024-09-24,ADT,G,p
2024-09-24,REP0,G,S
2024-09-24,REP0,N,S
2024-09-24,REP0,P,S
2024-09-24,REP2,M,S
2024-09-24,REP2,N,S
2024-09-24,REP2,P,S
2024-09-24,REP3,M,S
2024-09-24,REP3,N,S
2024-09-24,REP3,P,S
2024-09-24,REP5,M,S
2024-09-24,REP5,N,S
2024-09-24,REP5,P,S
2024-09-25,ADT,G,p
2024-09-25,REP0,G,S
2024-09-25,REP0,N,S
2024-09-25,REP0,P,S
2024-09-25,REP2,M,S
2024-09-25,REP2,N,S
2024-09-25,REP2,P,S
2024-09-25,REP3,M,S
2024-09-25,REP3,N,S
2024-09-25,REP3,P,S
2024-09-25,REP5,M,S
2024-09-25,REP5,N,S
2024-09-25,REP5,P,S
2024-09-26,ADT,G,p
2024-09-26,REP0,G,S
2024-09-26,REP0,N,S
2024-09-26,REP0,P,S
2024-09-26,REP2,M,S
2024-09-26,REP2,N,S
2024-09-26,REP2,P,S
2024-09-26,REP3,M,S
2024-09-26,REP3,N,S
2024-09-26,REP3,P,S
2024-09-26,REP5,M,S
2024-09-26,REP5,N,S
2024-09-26,REP5,P,S
2024-09-27,ADT,G,p
2024-09-27,REP0,G,S
2024-09-27,REP0,N,S
2024-09-27,REP0,P,S
2024-09-27,REP2,M,S
2024-09-27,REP2,N,S
2024-09-27,REP2,P,S
2024-09-27,REP3,M,S
2024-09-27,REP3,N,S
2024-09-27,REP3,P,S
2024-09-27,REP5,M,S
2024-09-27,REP5,N,S
2024-09-27,REP5,P,S
2024-09-28,ADT,G,s
2024-09-28,REP0,G,S
2024-09-28,REP0,N,S
2024-09-28,REP0,P,S
2024-09-28,REP2,M,S
2024-09-28,REP2,N,S
2024-09-28,REP2,P,S
2024-09-28,REP3,M,S
2024-09-28,REP3,N,S
2024-09-28,REP3,P,S
2024-09-28,REP5,M,S
2024-09-28,REP5,N,S
2024-09-28,REP5,P,S
2024-09-29,REP0,G,S
2024-09-29,REP0,N,S
2024-09-29,REP0,P,S
2024-09-29,REP2,M,S
2024-09-29,REP2,N,S
2024-09-29,REP2,P,S
2024-09-29,REP3,M,S
2024-09-29,REP3,N,S
2024-09-29,REP3,P,S
2024-09-29,REP5,M,S
2024-09-29,REP5,N,S
2024-09-29,REP5,P,S
2024-09-30,ADT,G,p
2024-09-30,REP0,G,S
2024-09-30,REP0,N,S
2024-09-30,REP0,P,S
2024-09-30,REP2,M,S
2024-09-30,REP2,N,S
2024-09-30,REP2,P,S
2024-09-30,REP3,M,S
2024-09-30,REP3,N,S
2024-09-30,REP3,P,S
2024-09-30,REP5,M,S
2024-09-30,REP5,N,S
2024-09-30,REP5,P,S
